doc_id,file_name,local_path,page_count,page_index,pdf_page,candidate_table_numbers,matched_table_numbers,candidate_count,matched_count,printed_page,page_role,visible_titles,visible_subentry,visible_section,contains_multiple_tables,contains_table_header,contains_table_body,confidence,warnings,candidate_mismatch,error
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,103,104,18 | 17 | 19,18,3,1,1382,continues,18.—MALE POPULATION OF THE,CLASS III.—SUB-CLASS B—ORDER 11—SUB-ORDER 2—cont.,,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,104,105,18 | 17 | 19,18,3,1,1383,continues,,,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,105,106,18 | 17 | 19,18,3,1,1384,continues,18.—MALE POPULATION OF THE,Sub-order 2.—On Roads.,Class IV.—Transport and Communication.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,106,107,18 | 17 | 19,18,3,1,1385,continues,,,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,107,108,18 | 17 | 19,18,3,1,1386,continues,18.—MALE POPULATION OF THE,CLASS IV.—ORDER 14—SUB-ORDER 2—continued.,,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,108,109,18 | 17 | 19,18,3,1,1387,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,109,110,18 | 17 | 19,18,3,1,1388,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",CLASS IV.—ORDER 14—SUB-ORDER 3—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,110,111,18 | 17 | 19,18,3,1,1389,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,111,112,18 | 17 | 19,18,3,1,1390,continues,18.—MALE POPULATION OF THE,CLASS IV.—ORDER 14—SUB-ORDER 4—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,112,113,18 | 17 | 19,18,3,1,1391,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,113,114,18 | 17 | 19,18,3,1,1392,continues,18.—MALE POPULATION OF THE,Sub-order 2.—Musical Instruments.,Class V.—Industrial.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,114,115,18 | 17 | 19,18,3,1,1393,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,115,116,18 | 17 | 19,18,3,1,1394,continues,18.-MALE POPULATION OF THE,"Sub-order 4.-Ornaments, Minor Art Products, and Small Wares.",CLASS V.-ORDER 15-continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,116,117,18 | 17 | 19,18,3,1,1395,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,117,118,18 | 17 | 19,18,3,1,1396,continues,18.—MALE POPULATION OF THE,,CLASS V.—ORDER 15,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,118,119,18 | 17 | 19,18,3,1,1397,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,119,120,18 | 17 | 19,18,3,1,1398,continues,18.—MALE POPULATION OF THE,"Sub-order 9.—Arms, Ammunition, and Explosives.",CLASS V.—ORDER 15—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,120,121,18 | 17 | 19,18,3,1,1399,continues,,COMMONWEALTH OF AUSTRALIA—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,121,122,18 | 17 | 19,18,3,1,1400,continues,18.-MALE POPULATION OF THE,"Sub-order 10.-Engines, Machines, Tools, and Implements.",CLASS V.-ORDER 15-SUB-ORDER 9-continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,122,123,18 | 17 | 19,18,3,1,1401,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,123,124,18 | 17 | 19,18,3,1,1402,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",Sub-order 11.—Carriages and Vehicles.,CLASS V.—ORDER 15—SUB-ORDER 10—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,124,125,18 | 17 | 19,18,3,1,1403,continues,,,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,125,126,18 | 17 | 19,18,3,1,1404,continues,18.-MALE POPULATION OF THE,CLASS V.-ORDER 15-SUB-ORDER 12-continued.,,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,126,127,18 | 17 | 19,18,3,1,1405,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,127,128,18 | 17 | 19,18,3,1,1406,continues,18.—MALE POPULATION OF THE,Sub-order 14.—Furniture.,CLASS V.—ORDER 15—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,128,129,18 | 17 | 19,18,3,1,1407,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,129,130,18 | 17 | 19,18,3,1,1408,continues,18.—MALE POPULATION OF THE,Sub-order 16.—Chemicals and By-Products.,CLASS V.—ORDER 15—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,130,131,18 | 17 | 19,18,3,1,1409,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,131,132,18 | 17 | 19,18,3,1,1410,continues,18.—MALE POPULATION OF THE,Sub-order 2.—Dress.,CLASS V.—ORDER 16—SUB-ORDER 1—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,132,133,18 | 17 | 19,18,3,1,1411,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,133,134,18 | 17 | 19,18,3,1,1412,continues,18.—MALE POPULATION OF THE,CLASS V.—ORDER 16—SUB-ORDER 2—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,134,135,18 | 17 | 19,18,3,1,1413,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,135,136,18 | 17 | 19,18,3,1,1414,continues,18.-MALE POPULATION OF THE,Sub-order 2.-Vegetable Food.,CLASS V.-continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,136,137,18 | 17 | 19,18,3,1,1415,continues,,,COMMONWEALTH OF AUSTRALIA,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,137,138,18 | 17 | 19,18,3,1,1416,continues,18.-MALE POPULATION OF THE,"Sub-order 3.-Groceries, Drinks, Narcotics, and Stimulants.",CLASS V.-ORDER 17-SUB-ORDER 2-continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,138,139,18 | 17 | 19,18,3,1,1417,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA--continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,139,140,18 | 17 | 19,18,3,1,1418,continues,18.—MALE POPULATION OF THE,CLASS V.—ORDER 17—SUB-ORDER 3—continued.,,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,140,141,18 | 17 | 19,18,3,1,1419,continues,,,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,141,142,18 | 17 | 19,18,3,1,1420,continues,18.—MALE POPULATION OF THE,CLASS V.—ORDER 18—SUB-ORDER 1—continued.,,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,142,143,18 | 17 | 19,18,3,1,1421,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA-continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,143,144,18 | 17 | 19,18,3,1,1422,continues,18.—MALE POPULATION OF THE,"Sub-order 1.—Manufactures and Processes relating to Stone, Clay, Earthenware, Glass, and Minerals not otherwise classed.",CLASS V.—ORDER 18—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,144,145,18 | 17 | 19,18,3,1,1423,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,145,146,18 | 17 | 19,18,3,1,1424,continues,18.-MALE POPULATION OF THE,Sub-order 3.-Workers in various Metals (not elsewhere classed).,CLASS V.-ORDER 19,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,146,147,18 | 17 | 19,18,3,1,1425,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,147,148,18 | 17 | 19,18,3,1,1426,continues,18.—MALE POPULATION OF THE,CLASS V.—ORDER 19—SUB-ORDER 3—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,148,149,18 | 17 | 19,18,3,1,1427,continues,,,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
